DBN,Grade,Year,Number_Tested,Mean_Scale_Score,Num_Level1,Pct_Level1,Num_Level2,Pct_Level2,Num_Level3,Pct_Level3,Num_Level4,Pct_Level4,Num_Level3_and4,Pct_Level3_and4,School_Type,School_Name_x,Borough,Program_Type,Average_Class_Size,School_Name_y,Female_Percentage,Male_Percentage,Asian_Percentage,Black_Percentage,Hispanic_Percentage,Other_Percentage,White_Percentage,Avg_Major_N,Avg_No_Crim_N,Avg_Vio_N,School_Name,Eng_p_11,Aca_p_11,Eng_t_11,Aca_t_11,Eng_s_11,Aca_s_11,Funding
02M077,5,2011,56,731,1,1.8,3,5.4,4,7.1,48,85.7,52,92.9,Public,M,47 The American Sign Language and English Secondary School,GEN ED,26.0,P.S. 77 Lower Lab School,0.5429999999999999,0.457,0.159,0.031,0.08800000000000001,0.04,0.682,,2.44092982963,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,7.7456046748,1717021
02M077,5,2011,56,731,1,1.8,3,5.4,4,7.1,48,85.7,52,92.9,Public,M,47 The American Sign Language and English Secondary School,GEN ED,9.0,P.S. 77 Lower Lab School,0.5429999999999999,0.457,0.159,0.031,0.08800000000000001,0.04,0.682,,2.44092982963,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,7.7456046748,1717021
02M077,5,2011,56,731,1,1.8,3,5.4,4,7.1,48,85.7,52,92.9,Public,M,47 The American Sign Language and English Secondary School,GEN ED,12.0,P.S. 77 Lower Lab School,0.5429999999999999,0.457,0.159,0.031,0.08800000000000001,0.04,0.682,,2.44092982963,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,7.7456046748,1717021
02M089,3,2011,78,703,1,1.3,7,9,37,47.4,33,42.3,70,89.7,Public,,,,21.7807618129,P.S. 89,0.495,0.505,0.17600000000000002,0.04,0.099,0.073,0.612,,2.44092982963,,P.S. 89,8.6,8.1,8.0,8.4,,7.7456046748,2693574
02M089,4,2011,94,705,0,0,10,10.6,46,48.9,38,40.4,84,89.4,Public,,,,21.7807618129,P.S. 89,0.495,0.505,0.17600000000000002,0.04,0.099,0.073,0.612,,2.44092982963,,P.S. 89,8.6,8.1,8.0,8.4,,7.7456046748,2693574
02M089,5,2011,72,708,0,0,6,8.3,25,34.7,41,56.9,66,91.7,Public,M,P.S. 051 Elias Howe,GEN ED,25.0,P.S. 89,0.495,0.505,0.17600000000000002,0.04,0.099,0.073,0.612,,2.44092982963,,P.S. 89,8.6,8.1,8.0,8.4,,7.7456046748,2693574
02M104,6,2011,319,695,7,2.2,56,17.6,112,35.1,144,45.1,256,80.3,Public,M,P.S. 051 Elias Howe,GEN ED,27.0,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,7,2011,344,688,14,4.1,73,21.2,107,31.1,150,43.6,257,74.7,Public,M,P.S. 051 Elias Howe,GEN ED,28.9,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 051 Elias Howe,GEN ED,30.1,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 051 Elias Howe,GEN ED,8.3,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 051 Elias Howe,GEN ED,26.9,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,34.0,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,34.0,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,27.2,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,27.2,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,10.0,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M104,8,2011,285,693,8,2.8,59,20.7,111,38.9,107,37.5,218,76.5,Public,M,P.S. 059 Beekman Hill International,GEN ED,10.0,J.H.S. 104 Simon Baruch,0.48,0.52,0.524,0.102,0.2,0.004,0.171,0.56,3.56,1.05,J.H.S. 104 Simon Baruch,7.0,7.4,6.9,7.6,6.7,7.5,4861196
02M111,3,2011,63,682,5,7.9,28,44.4,29,46,1,1.6,30,47.6,Public,M,P.S. 89,GEN ED,20.0,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,4,2011,51,681,4,7.8,20,39.2,17,33.3,10,19.6,27,52.9,Public,M,P.S. 89,GEN ED,23.0,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,5,2011,59,665,8,13.6,31,52.5,17,28.8,3,5.1,20,33.9,Public,M,P.S. 89,GEN ED,29.0,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,6,2011,67,665,9,13.4,33,49.3,18,26.9,7,10.4,25,37.3,Public,M,P.S. 89,GEN ED,25.0,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,7,2011,81,664,14,17.3,34,42,24,29.6,9,11.1,33,40.7,Public,M,P.S. 89,GEN ED,25.5,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,8,2011,74,679,6,8.1,26,35.1,30,40.5,12,16.2,42,56.8,Public,M,P.S. 89,GEN ED,26.0,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,8,2011,74,679,6,8.1,26,35.1,30,40.5,12,16.2,42,56.8,Public,M,J.H.S. 104 Simon Baruch,GEN ED,24.8,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,8,2011,74,679,6,8.1,26,35.1,30,40.5,12,16.2,42,56.8,Public,M,J.H.S. 104 Simon Baruch,GEN ED,24.8,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,8,2011,74,679,6,8.1,26,35.1,30,40.5,12,16.2,42,56.8,Public,M,J.H.S. 104 Simon Baruch,GEN ED,20.7,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M111,8,2011,74,679,6,8.1,26,35.1,30,40.5,12,16.2,42,56.8,Public,M,J.H.S. 104 Simon Baruch,GEN ED,20.7,P.S. 111 Adolph S. Ochs,0.511,0.489,0.092,0.141,0.596,0.008,0.163,0.33,1.76,0.59,P.S. 111 Adolph S. Ochs,7.8,8.0,5.7,5.9,7.4,7.8,3466797
02M114,6,2011,170,713,0,0,8,4.7,38,22.4,124,72.9,162,95.3,Public,M,J.H.S. 104 Simon Baruch,GEN ED,30.0,East Side Middle School,0.59,0.41,0.138,0.027999999999999997,0.127,0.0,0.7070000000000001,0.35,1.09,0.5,East Side Middle School,8.2,8.9,8.7,9.6,8.2,8.2,2333916
02M114,6,2011,170,713,0,0,8,4.7,38,22.4,124,72.9,162,95.3,Public,M,J.H.S. 104 Simon Baruch,GEN ED,27.0,East Side Middle School,0.59,0.41,0.138,0.027999999999999997,0.127,0.0,0.7070000000000001,0.35,1.09,0.5,East Side Middle School,8.2,8.9,8.7,9.6,8.2,8.2,2333916
02M114,7,2011,126,726,0,0,0,0,10,7.9,116,92.1,126,100,Public,M,J.H.S. 104 Simon Baruch,GEN ED,33.7,East Side Middle School,0.59,0.41,0.138,0.027999999999999997,0.127,0.0,0.7070000000000001,0.35,1.09,0.5,East Side Middle School,8.2,8.9,8.7,9.6,8.2,8.2,2333916
02M114,7,2011,126,726,0,0,0,0,10,7.9,116,92.1,126,100,Public,M,J.H.S. 104 Simon Baruch,GEN ED,29.0,East Side Middle School,0.59,0.41,0.138,0.027999999999999997,0.127,0.0,0.7070000000000001,0.35,1.09,0.5,East Side Middle School,8.2,8.9,8.7,9.6,8.2,8.2,2333916
02M114,8,2011,126,713,0,0,1,0.8,37,29.4,88,69.8,125,99.2,Public,M,J.H.S. 104 Simon Baruch,GEN ED,33.7,East Side Middle School,0.59,0.41,0.138,0.027999999999999997,0.127,0.0,0.7070000000000001,0.35,1.09,0.5,East Side Middle School,8.2,8.9,8.7,9.6,8.2,8.2,2333916
02M116,3,2011,135,696,5,3.7,24,17.8,75,55.6,31,23,106,78.5,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,28.8,P.S. 116 Mary Lindley Murray,0.506,0.494,0.196,0.10800000000000001,0.183,0.040999999999999995,0.47100000000000003,0.33,1.76,0.59,P.S. 116 Mary Lindley Murray,7.9,8.0,8.4,9.0,,7.7456046748,3856318
02M116,4,2011,125,715,1,0.8,8,6.4,38,30.4,78,62.4,116,92.8,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,25.0,P.S. 116 Mary Lindley Murray,0.506,0.494,0.196,0.10800000000000001,0.183,0.040999999999999995,0.47100000000000003,0.33,1.76,0.59,P.S. 116 Mary Lindley Murray,7.9,8.0,8.4,9.0,,7.7456046748,3856318
02M116,5,2011,112,708,0,0,8,7.1,50,44.6,54,48.2,104,92.9,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,22.8,P.S. 116 Mary Lindley Murray,0.506,0.494,0.196,0.10800000000000001,0.183,0.040999999999999995,0.47100000000000003,0.33,1.76,0.59,P.S. 116 Mary Lindley Murray,7.9,8.0,8.4,9.0,,7.7456046748,3856318
02M116,5,2011,112,708,0,0,8,7.1,50,44.6,54,48.2,104,92.9,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,6.0,P.S. 116 Mary Lindley Murray,0.506,0.494,0.196,0.10800000000000001,0.183,0.040999999999999995,0.47100000000000003,0.33,1.76,0.59,P.S. 116 Mary Lindley Murray,7.9,8.0,8.4,9.0,,7.7456046748,3856318
02M124,3,2011,132,702,0,0,17,12.9,72,54.5,43,32.6,115,87.1,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,23.8,P.S. 124 Yung Wing,0.484,0.516,0.92,0.033,0.032,0.001,0.013000000000000001,0.52,2.49,0.75,P.S. 124 Yung Wing,7.7,7.5,6.9,7.5,,7.7456046748,4789764
02M124,4,2011,144,715,1,0.7,6,4.2,48,33.3,89,61.8,137,95.1,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,32.0,P.S. 124 Yung Wing,0.484,0.516,0.92,0.033,0.032,0.001,0.013000000000000001,0.52,2.49,0.75,P.S. 124 Yung Wing,7.7,7.5,6.9,7.5,,7.7456046748,4789764
02M124,4,2011,144,715,1,0.7,6,4.2,48,33.3,89,61.8,137,95.1,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,26.0,P.S. 124 Yung Wing,0.484,0.516,0.92,0.033,0.032,0.001,0.013000000000000001,0.52,2.49,0.75,P.S. 124 Yung Wing,7.7,7.5,6.9,7.5,,7.7456046748,4789764
02M124,4,2011,144,715,1,0.7,6,4.2,48,33.3,89,61.8,137,95.1,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,29.0,P.S. 124 Yung Wing,0.484,0.516,0.92,0.033,0.032,0.001,0.013000000000000001,0.52,2.49,0.75,P.S. 124 Yung Wing,7.7,7.5,6.9,7.5,,7.7456046748,4789764
02M124,5,2011,152,714,1,0.7,7,4.6,45,29.6,99,65.1,144,94.7,Public,M,P.S. 111 Adolph S. Ochs,GEN ED,29.8,P.S. 124 Yung Wing,0.484,0.516,0.92,0.033,0.032,0.001,0.013000000000000001,0.52,2.49,0.75,P.S. 124 Yung Wing,7.7,7.5,6.9,7.5,,7.7456046748,4789764
02M126,3,2011,65,691,2,3.1,12,18.5,41,63.1,10,15.4,51,78.5,Public,M,East Side Middle School,GEN ED,22.0,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,4,2011,57,693,2,3.5,12,21.1,30,52.6,13,22.8,43,75.4,Public,M,East Side Middle School,GEN ED,19.0,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,5,2011,57,687,1,1.8,18,31.6,24,42.1,14,24.6,38,66.7,Public,M,East Side Middle School,GEN ED,19.0,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,5,2011,57,687,1,1.8,18,31.6,24,42.1,14,24.6,38,66.7,Public,M,East Side Middle School,GEN ED,22.0,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,6,2011,119,715,2,1.7,11,9.2,11,9.2,95,79.8,106,89.1,Public,,,,21.7807618129,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,7,2011,96,713,0,0,5,5.2,11,11.5,80,83.3,91,94.8,Public,,,,21.7807618129,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,29.0,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,9.5,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,22.7,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,22.7,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,23.7,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 116 Mary Lindley Murray,GEN ED,26.3,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M126,8,2011,111,699,5,4.5,12,10.8,50,45,44,39.6,94,84.7,Public,M,P.S. 124 Yung Wing,GEN ED,27.8,P.S. 126 Jacob August Riis,0.49,0.51,0.479,0.107,0.259,0.001,0.154,,2.44092982963,,P.S. 126 Jacob August Riis,7.5,7.7,5.9,6.8,7.4,7.8,4161899
02M130,3,2011,158,695,7,4.4,29,18.4,79,50,43,27.2,122,77.2,Public,M,P.S. 124 Yung Wing,GEN ED,26.6,P.S. 130 Hernando De Soto,0.46799999999999997,0.532,0.884,0.017,0.051,0.012,0.037000000000000005,0.52,2.49,0.75,P.S. 130 Hernando De Soto,8.2,8.1,8.7,9.1,,7.7456046748,4639648
02M130,4,2011,175,722,0,0,7,4,38,21.7,130,74.3,168,96,Public,M,P.S. 124 Yung Wing,GEN ED,32.0,P.S. 130 Hernando De Soto,0.46799999999999997,0.532,0.884,0.017,0.051,0.012,0.037000000000000005,0.52,2.49,0.75,P.S. 130 Hernando De Soto,8.2,8.1,8.7,9.1,,7.7456046748,4639648
02M130,5,2011,169,716,2,1.2,6,3.6,49,29,112,66.3,161,95.3,Public,M,P.S. 124 Yung Wing,GEN ED,5.5,P.S. 130 Hernando De Soto,0.46799999999999997,0.532,0.884,0.017,0.051,0.012,0.037000000000000005,0.52,2.49,0.75,P.S. 130 Hernando De Soto,8.2,8.1,8.7,9.1,,7.7456046748,4639648
02M131,6,2011,133,679,9,6.8,43,32.3,54,40.6,27,20.3,81,60.9,Public,,,,21.7807618129,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,7,2011,224,682,18,8,56,25,64,28.6,86,38.4,150,67,Public,M,P.S. 126 Jacob August Riis,GEN ED,19.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,27.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,12.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,25.3,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,24.6,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,24.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,24.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,11.3,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,11.3,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,14.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,33.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M131,8,2011,305,685,17,5.6,75,24.6,134,43.9,79,25.9,213,69.8,Public,M,P.S. 126 Jacob August Riis,GEN ED,13.0,M.S. 131,0.39799999999999996,0.602,0.8109999999999999,0.065,0.115,0.0,0.009000000000000001,,2.44092982963,,M.S. 131,7.2,7.3,6.4,7.0,6.7,7.1,4330556
02M150,3,2011,27,698,0,0,4,14.8,16,59.3,7,25.9,23,85.2,Public,,,,21.7807618129,P.S. 150,0.551,0.449,0.146,0.065,0.141,0.027000000000000003,0.622,0.43,1.23,0.41,P.S. 150,8.3,8.1,8.5,9.1,,7.7456046748,984471
02M150,4,2011,27,700,0,0,3,11.1,16,59.3,8,29.6,24,88.9,Public,,,,21.7807618129,P.S. 150,0.551,0.449,0.146,0.065,0.141,0.027000000000000003,0.622,0.43,1.23,0.41,P.S. 150,8.3,8.1,8.5,9.1,,7.7456046748,984471
02M150,5,2011,23,703,0,0,1,4.3,14,60.9,8,34.8,22,95.7,Public,,,,21.7807618129,P.S. 150,0.551,0.449,0.146,0.065,0.141,0.027000000000000003,0.622,0.43,1.23,0.41,P.S. 150,8.3,8.1,8.5,9.1,,7.7456046748,984471
02M158,3,2011,117,705,2,1.7,11,9.4,53,45.3,51,43.6,104,88.9,Public,M,P.S. 130 Hernando De Soto,GEN ED,28.0,P.S. 158 Bayard Taylor,0.501,0.499,0.096,0.039,0.129,0.035,0.701,0.33,1.76,0.59,P.S. 158 Bayard Taylor,7.8,8.0,6.3,7.8,,7.7456046748,3732200
02M158,4,2011,94,718,1,1.1,5,5.3,24,25.5,64,68.1,88,93.6,Public,M,P.S. 130 Hernando De Soto,GEN ED,32.0,P.S. 158 Bayard Taylor,0.501,0.499,0.096,0.039,0.129,0.035,0.701,0.33,1.76,0.59,P.S. 158 Bayard Taylor,7.8,8.0,6.3,7.8,,7.7456046748,3732200
02M158,5,2011,108,715,2,1.9,6,5.6,33,30.6,67,62,100,92.6,Public,M,P.S. 130 Hernando De Soto,GEN ED,34.0,P.S. 158 Bayard Taylor,0.501,0.499,0.096,0.039,0.129,0.035,0.701,0.33,1.76,0.59,P.S. 158 Bayard Taylor,7.8,8.0,6.3,7.8,,7.7456046748,3732200
02M167,6,2011,390,698,12,3.1,62,15.9,128,32.8,188,48.2,316,81,Public,M,M.S. 131,GEN ED,26.0,J.H.S. 167 Robert F. Wagner,0.461,0.539,0.28800000000000003,0.124,0.247,0.001,0.34,0.86,5.55,1.29,J.H.S. 167 Robert F. Wagner,7.2,7.5,6.8,7.2,6.8,7.6,5847160
02M167,7,2011,385,693,13,3.4,68,17.7,113,29.4,191,49.6,304,79,Public,M,M.S. 131,GEN ED,27.5,J.H.S. 167 Robert F. Wagner,0.461,0.539,0.28800000000000003,0.124,0.247,0.001,0.34,0.86,5.55,1.29,J.H.S. 167 Robert F. Wagner,7.2,7.5,6.8,7.2,6.8,7.6,5847160
02M167,8,2011,387,692,11,2.8,83,21.4,158,40.8,135,34.9,293,75.7,Public,M,M.S. 131,GEN ED,27.0,J.H.S. 167 Robert F. Wagner,0.461,0.539,0.28800000000000003,0.124,0.247,0.001,0.34,0.86,5.55,1.29,J.H.S. 167 Robert F. Wagner,7.2,7.5,6.8,7.2,6.8,7.6,5847160
02M167,8,2011,387,692,11,2.8,83,21.4,158,40.8,135,34.9,293,75.7,Public,M,M.S. 131,GEN ED,29.8,J.H.S. 167 Robert F. Wagner,0.461,0.539,0.28800000000000003,0.124,0.247,0.001,0.34,0.86,5.55,1.29,J.H.S. 167 Robert F. Wagner,7.2,7.5,6.8,7.2,6.8,7.6,5847160
